1.056845198064597230e-01,1.247184213095452776e+01,-2.997610348504995859e+00,-8.686234857569786527e+00,1.254714665840909738e-01,-2.782714390730366638e+00
2.537698793245926968e-02,1.182722793183354959e+01,-2.388934959195692098e+00,-8.649425636926407535e+00,7.191281640676554232e-02,-2.787879602926336187e+00
-1.347915150817207974e-01,1.139186969431952612e+01,-1.875051989211098613e+00,-8.728643721808046152e+00,-3.676054752391701153e-02,-2.785500798056104621e+00
-2.877573394231014992e-01,1.104832998146465606e+01,-1.521818403706239220e+00,-8.738323330560195501e+00,-1.403781167267490193e-01,-2.768287051231308915e+00
-3.895347584020605880e-01,1.072550973437119204e+01,-1.327895380382613455e+00,-8.608782681387712188e+00,-2.084825228481730075e-01,-2.746237435485180178e+00
-4.564524644974244927e-01,1.033576862805260888e+01,-1.174299276509622514e+00,-8.371428032073387371e+00,-2.523962790402564105e-01,-2.725339097677682343e+00
-4.968102190587524447e-01,9.766596610707571458e+00,-7.778846126021448093e-01,-8.196674547433952185e+00,-2.779217116857159997e-01,-2.708060702963092758e+00
-4.853043489881326278e-01,8.862569327917942275e+00,3.287433329326595044e-01,-8.392942945586035819e+00,-2.678771647025756097e-01,-2.704558708523474575e+00
-2.901288652557469927e-01,7.892087647475572787e+00,1.031408928751813114e+00,-8.101650067209918760e+00,-1.345253351723761648e-01,-2.742012364162071947e+00
1.592790634029269958e-01,7.387908506392167673e+00,1.567756657083063665e-01,-6.693116543223506021e+00,1.618291540893599667e-01,-2.724438932991255502e+00
2.331216192300303025e-01,7.175161303774239663e+00,-1.246249484337388136e+00,-5.106787548286675360e+00,2.119774705042773710e-01,-2.624572303930695405e+00
